Time Period,period start date,Patient Count,HCP ID,HCP Name,HCO Id,HCO Name,HCP Segment,HCO Segment,Line of therapy,payer segment,channel,HCO Territory,HCO Region,HCO Area,HCO Nation,claims count,New Prescriber Flag,Source_of_business,drug name,class,switch_from,switch_from_class
PR6M,,125,10054,Dylan West,5893,Apollo,Segment 3,Tier 2,3L+,Commercial,Hospital,Texas_North,Texas,East,US,397,N,New,ILUMYA,IL-23,,
PR6M,,274,10151,Benjamin Long,2685,Helix,Segment 1,Tier 4,2L,Commercial,Online,Colorado_Denver,Colorado,North,US,432,N,New,Humira,TNF,,
PR6M,,241,10006,Victoria Baker,3747,Athena,Segment 2,Tier 1,1L,Commercial,Hospital,Ohio_Cleveland,Ohio,North,US,477,Y,New,Stelara,IL-12/23,,
PR6M,,198,10025,Jonathan Henry,8629,Humira,Segment 4,Tier 3,1L,Private,Retail,NewYork_Upstate,NewYork,West,US,255,N,Continuing,Skyrizi,IL-23,,
PR6M,,245,10074,David Thompson,1064,Zenith,Segment 1,Tier 3,1L,Medicare,Online,Arizona_Phoenix,Arizona,West,US,341,Y,New,ILUMYA,IL-23,,
PR6M,,456,10030,Rebecca Hill,8629,Humira,Segment 2,Tier 3,2L,Commercial,Online,Georgia_Atlanta,Georgia,East,US,730,Y,Continuing,Cosentyx,IL-17A,,
PR6M,,199,10165,Victoria Gardner,7184,Vertex,Segment 1,Tier 1,1L,Medicare,Online,Virginia_South,Virginia,South,US,411,Y,New,Stelara,IL-12/23,,
PR6M,,176,10025,Jonathan Henry,8629,Humira,Segment 1,Tier 4,2L,Private,Retail,Michigan_Detroit,Michigan,North,US,277,Y,New,Humira,TNF,,
PR6M,,243,10171,Isabella Robinson,7184,Vertex,Segment 2,Tier 3,2L,Medicaid,Hospital,Alabama_Birmingham,Alabama,South,US,538,Y,New,Cosentyx,IL-17A,,
PR6M,,52,10005,Ryan Nelson,3747,Athena,Segment 4,Tier 4,1L,Medicaid,Hospital,NewYork_Metro,NewYork,South,US,80,Y,Continuing,Humira,TNF,,
PR6M,,455,10009,Anna Boyd,3747,Athena,Segment 3,Tier 1,3L+,Medicare,Hospital,Tennessee_Nashville,Tennessee,South,US,657,Y,Continuing,Skyrizi,IL-23,,
PR6M,,281,10083,Elijah Perry,1064,Zenith,Segment 2,Tier 4,3L+,Medicaid,Online,Illinois_Central,Illinois,West,US,476,N,New,Skyrizi,IL-23,,
PR6M,,353,10173,Colton Gordon,7184,Vertex,Segment 2,Tier 3,3L+,Commercial,Retail,Georgia_Atlanta,Georgia,South,US,498,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,139,10006,Victoria Baker,3747,Athena,Segment 3,Tier 3,2L,Commercial,Retail,Texas_South,Texas,West,US,175,N,New,Humira,TNF,,
PR6M,,342,10041,Leah Chapman,8629,Humira,Segment 3,Tier 2,1L,Commercial,Hospital,NewYork_Upstate,NewYork,East,US,622,Y,New,Skyrizi,IL-23,,
PR6M,,197,10014,Logan Wood,3747,Athena,Segment 2,Tier 4,3L+,Medicare,Hospital,NewYork_Metro,NewYork,West,US,448,Y,New,Cosentyx,IL-17A,,
PR6M,,170,10112,Ellie Cole,8806,Orion,Segment 1,Tier 1,1L,Private,Online,Georgia_Atlanta,Georgia,North,US,286,N,New,Humira,TNF,,
PR6M,,85,10144,Brian Young,2685,Helix,Segment 2,Tier 1,2L,Commercial,Online,Indiana_Indianapolis,Indiana,North,US,105,Y,New,Skyrizi,IL-23,,
PR6M,,152,10009,Anna Boyd,3747,Athena,Segment 2,Tier 2,3L+,Medicare,Retail,Ohio_Cleveland,Ohio,North,US,303,N,New,Humira,TNF,,
PR6M,,130,10101,Addison Hudson,2585,Nova,Segment 1,Tier 3,3L+,Medicaid,Online,Arizona_Phoenix,Arizona,South,US,321,Y,New,Skyrizi,IL-23,,
PR6M,,68,10070,Owen Marshall,1064,Zenith,Segment 4,Tier 4,3L+,Private,Hospital,Texas_South,Texas,South,US,160,Y,New,Tremfya,IL-23,,
PR6M,,230,10074,David Thompson,1064,Zenith,Segment 3,Tier 2,3L+,Medicaid,Hospital,California_North,California,South,US,361,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,336,10020,Nora Jordan,8629,Humira,Segment 1,Tier 3,3L+,Medicare,Retail,Tennessee_Nashville,Tennessee,South,US,511,N,New,Humira,TNF,,
PR6M,,345,10022,Jason Ramirez,8629,Humira,Segment 3,Tier 4,1L,Commercial,Retail,Alabama_Birmingham,Alabama,South,US,512,Y,New,Stelara,IL-12/23,,
PR6M,,461,10049,Harrison Knight,5893,Apollo,Segment 4,Tier 1,1L,Private,Hospital,Massachusetts_Boston,Massachusetts,East,US,530,Y,New,Tremfya,IL-23,,
PR6M,,349,10035,Samantha Scott,8629,Humira,Segment 2,Tier 2,3L+,Commercial,Online,Pennsylvania_West,Pennsylvania,South,US,507,N,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,246,10127,Aaron Evans,8806,Orion,Segment 2,Tier 2,3L+,Commercial,Hospital,Arizona_Phoenix,Arizona,South,US,457,Y,New,Stelara,IL-12/23,,
PR6M,,497,10139,Maya Shaw,2685,Helix,Segment 4,Tier 1,2L,Medicare,Online,Oregon_Portland,Oregon,West,US,609,N,Continuing,Cosentyx,IL-17A,,
PR6M,,264,10049,Harrison Knight,5893,Apollo,Segment 2,Tier 1,1L,Medicaid,Hospital,Illinois_Central,Illinois,North,US,406,Y,New,ILUMYA,IL-23,,
PR6M,,84,10158,Lucas Jennings,7184,Vertex,Segment 3,Tier 2,1L,Private,Hospital,California_North,California,South,US,204,Y,New,Humira,TNF,,
PR6M,,429,10098,Noah Kelly,2585,Nova,Segment 2,Tier 4,1L,Commercial,Hospital,Tennessee_Nashville,Tennessee,North,US,503,Y,New,Skyrizi,IL-23,,
PR6M,,290,10136,Ariana Andrews,2685,Helix,Segment 3,Tier 3,3L+,Private,Online,Florida_West,Florida,East,US,566,Y,Continuing,Stelara,IL-12/23,,
PR6M,,77,10106,Adam Torres,8806,Orion,Segment 2,Tier 3,1L,Medicaid,Online,Arizona_Phoenix,Arizona,East,US,163,Y,Continuing,ILUMYA,IL-23,,
PR6M,,323,10106,Adam Torres,8806,Orion,Segment 4,Tier 2,3L+,Private,Hospital,Illinois_Central,Illinois,West,US,421,N,Continuing,Humira,TNF,,
PR6M,,184,10107,Julian Harrison,8806,Orion,Segment 1,Tier 2,1L,Commercial,Hospital,Virginia_North,Virginia,East,US,448,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,413,10168,Jack Ramirez,7184,Vertex,Segment 1,Tier 3,1L,Medicare,Online,Missouri_StLouis,Missouri,North,US,657,N,New,ILUMYA,IL-23,,
PR6M,,203,10092,Tyler Mitchell,2585,Nova,Segment 2,Tier 1,1L,Commercial,Online,Pennsylvania_West,Pennsylvania,West,US,262,N,New,Cosentyx,IL-17A,,
PR6M,,134,10053,Ethan Barrett,5893,Apollo,Segment 1,Tier 1,2L,Private,Retail,Tennessee_Nashville,Tennessee,West,US,408,N,New,Tremfya,IL-23,,
PR6M,,88,10140,Emily Davis,2685,Helix,Segment 3,Tier 3,2L,Medicaid,Online,Virginia_South,Virginia,North,US,137,N,Continuing,ILUMYA,IL-23,,
PR6M,,134,10128,Alyssa Murphy,8806,Orion,Segment 3,Tier 3,1L,Medicaid,Hospital,Pennsylvania_West,Pennsylvania,South,US,245,N,New,Cosentyx,IL-17A,,
PR6M,,225,10069,Julie Morgan,1064,Zenith,Segment 1,Tier 2,1L,Private,Hospital,Minnesota_TwinCities,Minnesota,East,US,505,Y,New,Tremfya,IL-23,,
PR6M,,105,10092,Tyler Mitchell,2585,Nova,Segment 3,Tier 2,3L+,Commercial,Hospital,Pennsylvania_East,Pennsylvania,South,US,165,N,Continuing,Tremfya,IL-23,,
PR6M,,493,10175,Chloe Myers,7184,Vertex,Segment 4,Tier 3,3L+,Private,Hospital,Oregon_Portland,Oregon,North,US,739,N,New,Humira,TNF,,
PR6M,,368,10073,Jordan Mills,1064,Zenith,Segment 4,Tier 1,3L+,Medicare,Online,California_South,California,West,US,473,Y,New,Cosentyx,IL-17A,,
PR6M,,483,10072,Avery Diaz,1064,Zenith,Segment 4,Tier 4,1L,Commercial,Retail,Missouri_StLouis,Missouri,South,US,691,N,New,Humira,TNF,,
PR6M,,304,10148,Henry Watson,2685,Helix,Segment 1,Tier 2,1L,Private,Hospital,Missouri_StLouis,Missouri,East,US,592,Y,New,Cosentyx,IL-17A,,
PR6M,,445,10136,Ariana Andrews,2685,Helix,Segment 1,Tier 3,2L,Medicaid,Online,Pennsylvania_West,Pennsylvania,North,US,541,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,364,10028,Brandon Adams,8629,Humira,Segment 4,Tier 2,2L,Medicare,Retail,Missouri_StLouis,Missouri,South,US,501,N,New,ILUMYA,IL-23,,
PR6M,,430,10151,Benjamin Long,2685,Helix,Segment 1,Tier 4,1L,Medicaid,Online,Florida_West,Florida,East,US,457,N,New,Stelara,IL-12/23,,
PR6M,,374,10090,Brittany Parker,2585,Nova,Segment 3,Tier 3,2L,Medicaid,Online,Missouri_StLouis,Missouri,West,US,666,N,Continuing,Stelara,IL-12/23,,
PR6M,,189,10174,Thomas McDonald,7184,Vertex,Segment 2,Tier 2,2L,Commercial,Hospital,Florida_West,Florida,South,US,464,N,New,Cosentyx,IL-17A,,
PR6M,,158,10135,Justin Wright,8806,Orion,Segment 1,Tier 4,1L,Medicare,Hospital,California_North,California,South,US,411,Y,New,Stelara,IL-12/23,,
PR6M,,396,10072,Avery Diaz,1064,Zenith,Segment 2,Tier 2,2L,Medicare,Hospital,Tennessee_Nashville,Tennessee,West,US,608,N,Continuing,Stelara,IL-12/23,,
PR6M,,87,10122,Gregory Cook,8806,Orion,Segment 3,Tier 4,3L+,Private,Online,Michigan_Detroit,Michigan,South,US,165,N,New,ILUMYA,IL-23,,
PR6M,,94,10090,Brittany Parker,2585,Nova,Segment 1,Tier 2,2L,Commercial,Retail,Pennsylvania_East,Pennsylvania,North,US,251,N,New,ILUMYA,IL-23,,
PR6M,,323,10014,Logan Wood,3747,Athena,Segment 1,Tier 1,2L,Medicare,Hospital,Illinois_Central,Illinois,East,US,609,N,New,ILUMYA,IL-23,,
PR6M,,198,10061,Hailey Curtis,5893,Apollo,Segment 2,Tier 2,1L,Medicare,Online,Pennsylvania_West,Pennsylvania,West,US,268,N,Continuing,Skyrizi,IL-23,,
PR6M,,243,10105,Mason Hughes,2585,Nova,Segment 1,Tier 3,1L,Commercial,Retail,NorthCarolina_Central,NorthCarolina,North,US,366,Y,New,Skyrizi,IL-23,,
PR6M,,432,10017,Joshua Kelley,8629,Humira,Segment 3,Tier 4,3L+,Medicare,Retail,Florida_East,Florida,North,US,616,N,New,Stelara,IL-12/23,,
PR6M,,422,10144,Brian Young,2685,Helix,Segment 1,Tier 3,3L+,Commercial,Retail,Washington_State,Washington,North,US,444,N,New,Cosentyx,IL-17A,,
PR6M,,431,10131,Christian Hicks,8806,Orion,Segment 3,Tier 1,1L,Medicare,Hospital,Pennsylvania_West,Pennsylvania,North,US,560,N,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,57,10105,Mason Hughes,2585,Nova,Segment 4,Tier 1,1L,Medicare,Online,Pennsylvania_West,Pennsylvania,North,US,341,Y,New,Tremfya,IL-23,,
PR6M,,335,10085,Jeremy Rogers,1064,Zenith,Segment 3,Tier 3,2L,Commercial,Retail,Washington_State,Washington,South,US,384,N,Continuing,Cosentyx,IL-17A,,
PR6M,,465,10072,Avery Diaz,1064,Zenith,Segment 3,Tier 3,2L,Commercial,Hospital,NorthCarolina_Central,NorthCarolina,East,US,665,N,New,Cosentyx,IL-17A,,
PR6M,,88,10138,Isaac Fisher,2685,Helix,Segment 1,Tier 3,2L,Medicare,Hospital,California_North,California,East,US,151,Y,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,245,10069,Julie Morgan,1064,Zenith,Segment 4,Tier 2,3L+,Commercial,Online,NewYork_Metro,NewYork,East,US,536,N,New,Humira,TNF,,
PR6M,,409,10137,Hailey Jenkins,2685,Helix,Segment 3,Tier 2,3L+,Medicaid,Online,Illinois_Central,Illinois,West,US,539,N,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,106,10004,Andrew Harris,3747,Athena,Segment 3,Tier 4,3L+,Private,Hospital,Nevada_LasVegas,Nevada,South,US,281,N,New,Stelara,IL-12/23,,
PR6M,,360,10149,Scarlett Foster,2685,Helix,Segment 1,Tier 3,3L+,Commercial,Online,Tennessee_Nashville,Tennessee,East,US,500,Y,New,Skyrizi,IL-23,,
PR6M,,282,10070,Owen Marshall,1064,Zenith,Segment 3,Tier 2,1L,Medicaid,Online,Georgia_Atlanta,Georgia,South,US,465,N,New,Stelara,IL-12/23,,
PR6M,,176,10146,James Anderson,2685,Helix,Segment 2,Tier 2,3L+,Medicare,Retail,NewYork_Metro,NewYork,West,US,455,N,New,Cosentyx,IL-17A,,
PR6M,,303,10084,Lucy Ortiz,1064,Zenith,Segment 4,Tier 4,2L,Medicaid,Online,California_South,California,East,US,572,Y,Continuing,Skyrizi,IL-23,,
PR6M,,286,10166,Erin Ward,7184,Vertex,Segment 1,Tier 1,2L,Medicaid,Hospital,NorthCarolina_Central,NorthCarolina,West,US,438,Y,Continuing,ILUMYA,IL-23,,
PR6M,,266,10063,Shawn Cox,5893,Apollo,Segment 2,Tier 2,2L,Medicare,Online,Pennsylvania_West,Pennsylvania,North,US,386,Y,Continuing,Humira,TNF,,
PR6M,,395,10045,Mark Lee,5893,Apollo,Segment 1,Tier 2,2L,Medicaid,Retail,Washington_State,Washington,South,US,601,Y,Continuing,Humira,TNF,,
PR6M,,347,10094,Caroline Morales,2585,Nova,Segment 2,Tier 2,1L,Medicaid,Hospital,NewYork_Upstate,NewYork,South,US,591,Y,New,Skyrizi,IL-23,,
PR6M,,413,10028,Brandon Adams,8629,Humira,Segment 3,Tier 3,3L+,Medicaid,Retail,Washington_State,Washington,South,US,501,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,366,10002,Amanda White,3747,Athena,Segment 2,Tier 3,2L,Private,Online,Ohio_Cleveland,Ohio,West,US,643,Y,New,Stelara,IL-12/23,,
PR6M,,272,10105,Mason Hughes,2585,Nova,Segment 2,Tier 4,2L,Commercial,Hospital,Arizona_Phoenix,Arizona,South,US,387,Y,Continuing,Cosentyx,IL-17A,,
PR6M,,489,10071,Isaac Fox,1064,Zenith,Segment 3,Tier 4,1L,Medicaid,Hospital,Washington_State,Washington,East,US,646,N,New,Skyrizi,IL-23,,
PR6M,,80,10146,James Anderson,2685,Helix,Segment 4,Tier 1,3L+,Medicare,Hospital,NewYork_Upstate,NewYork,North,US,137,N,Continuing,Tremfya,IL-23,,
PR6M,,471,10097,Daniel Pierce,2585,Nova,Segment 1,Tier 4,1L,Commercial,Online,Arizona_Phoenix,Arizona,North,US,714,N,New,Skyrizi,IL-23,,
PR6M,,404,10142,Bella Rose,2685,Helix,Segment 1,Tier 1,1L,Medicaid,Hospital,Virginia_North,Virginia,West,US,637,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,347,10114,Grace Brooks,8806,Orion,Segment 3,Tier 4,3L+,Commercial,Retail,Minnesota_TwinCities,Minnesota,South,US,594,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,468,10043,Lucas Price,8629,Humira,Segment 1,Tier 4,3L+,Private,Online,Arizona_Phoenix,Arizona,East,US,517,N,Continuing,Humira,TNF,,
PR6M,,430,10171,Isabella Robinson,7184,Vertex,Segment 2,Tier 2,2L,Private,Online,NorthCarolina_Central,NorthCarolina,West,US,496,N,New,Tremfya,IL-23,,
PR6M,,63,10085,Jeremy Rogers,1064,Zenith,Segment 4,Tier 2,1L,Medicare,Online,Nevada_LasVegas,Nevada,North,US,326,N,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,63,10024,Sarah Rice,8629,Humira,Segment 4,Tier 1,1L,Medicare,Hospital,Florida_East,Florida,West,US,323,Y,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,486,10161,Lauren James,7184,Vertex,Segment 2,Tier 2,1L,Private,Hospital,Pennsylvania_East,Pennsylvania,West,US,577,N,New,Tremfya,IL-23,,
PR6M,,144,10103,Rachel Roberts,2585,Nova,Segment 3,Tier 4,3L+,Commercial,Online,Oregon_Portland,Oregon,East,US,430,N,New,Tremfya,IL-23,,
PR6M,,292,10078,Nicole Edwards,1064,Zenith,Segment 4,Tier 2,1L,Medicare,Hospital,California_South,California,West,US,484,Y,New,Tremfya,IL-23,,
PR6M,,282,10013,Charles Clark,3747,Athena,Segment 4,Tier 1,1L,Private,Online,Georgia_Atlanta,Georgia,West,US,392,N,New,ILUMYA,IL-23,,
PR6M,,440,10004,Andrew Harris,3747,Athena,Segment 1,Tier 3,2L,Medicaid,Hospital,Ohio_Cleveland,Ohio,East,US,697,N,New,Tremfya,IL-23,,
PR6M,,321,10114,Grace Brooks,8806,Orion,Segment 1,Tier 3,1L,Commercial,Hospital,Pennsylvania_West,Pennsylvania,South,US,450,Y,New,ILUMYA,IL-23,,
PR6M,,452,10166,Erin Ward,7184,Vertex,Segment 3,Tier 2,2L,Commercial,Hospital,California_North,California,North,US,591,N,Continuing,Stelara,IL-12/23,,
PR6M,,213,10042,Raymond Peterson,8629,Humira,Segment 1,Tier 3,2L,Medicare,Retail,California_North,California,South,US,312,Y,New,Humira,TNF,,
PR6M,,183,10000,Michael Johnson,3747,Athena,Segment 2,Tier 3,3L+,Medicare,Retail,Texas_South,Texas,North,US,376,Y,New,Skyrizi,IL-23,,
PR6M,,232,10001,Henry Matthews,3747,Athena,Segment 2,Tier 4,3L+,Private,Online,Massachusetts_Boston,Massachusetts,East,US,526,N,Continuing,Stelara,IL-12/23,,
PR6M,,496,10125,Addison Gibson,8806,Orion,Segment 3,Tier 1,3L+,Medicaid,Hospital,Virginia_South,Virginia,South,US,697,N,New,Humira,TNF,,
PR6M,,120,10168,Jack Ramirez,7184,Vertex,Segment 2,Tier 2,1L,Medicaid,Online,Texas_South,Texas,East,US,241,Y,Continuing,Stelara,IL-12/23,,
PR6M,,300,10061,Hailey Curtis,5893,Apollo,Segment 1,Tier 3,2L,Medicare,Retail,Alabama_Birmingham,Alabama,North,US,596,N,New,Skyrizi,IL-23,,
PR6M,,362,10159,Audrey Knight,7184,Vertex,Segment 4,Tier 4,1L,Medicare,Hospital,Pennsylvania_East,Pennsylvania,North,US,650,Y,Continuing,Humira,TNF,,
PR6M,,180,10004,Andrew Harris,3747,Athena,Segment 1,Tier 4,1L,Medicaid,Retail,Minnesota_TwinCities,Minnesota,East,US,376,Y,New,Stelara,IL-12/23,,
PR6M,,286,10073,Jordan Mills,1064,Zenith,Segment 4,Tier 3,1L,Medicaid,Retail,Indiana_Indianapolis,Indiana,West,US,502,Y,Continuing,ILUMYA,IL-23,,
PR6M,,470,10120,Harper Flores,8806,Orion,Segment 3,Tier 3,1L,Medicaid,Online,Georgia_Atlanta,Georgia,East,US,591,Y,New,Skyrizi,IL-23,,
PR6M,,303,10007,Frank Bailey,3747,Athena,Segment 3,Tier 2,3L+,Medicaid,Online,Virginia_South,Virginia,East,US,418,N,Continuing,ILUMYA,IL-23,,
PR6M,,68,10145,Ashley Thomas,2685,Helix,Segment 2,Tier 1,1L,Medicaid,Retail,Michigan_Detroit,Michigan,East,US,183,Y,New,Cosentyx,IL-17A,,
PR6M,,457,10162,Clara Black,7184,Vertex,Segment 3,Tier 4,3L+,Medicare,Retail,NewYork_Metro,NewYork,West,US,699,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,323,10029,Scott Cooper,8629,Humira,Segment 2,Tier 1,2L,Medicare,Retail,NewYork_Metro,NewYork,West,US,446,N,Continuing,Skyrizi,IL-23,,
PR6M,,424,10003,Evelyn Butler,3747,Athena,Segment 2,Tier 3,3L+,Private,Hospital,Colorado_Denver,Colorado,East,US,555,Y,New,Humira,TNF,,
PR6M,,196,10082,David Ford,1064,Zenith,Segment 1,Tier 3,3L+,Commercial,Retail,California_South,California,West,US,338,N,Continuing,Skyrizi,IL-23,,
PR6M,,297,10105,Mason Hughes,2585,Nova,Segment 4,Tier 1,1L,Medicaid,Online,Louisiana_NewOrleans,Louisiana,East,US,340,N,New,Stelara,IL-12/23,,
PR6M,,93,10021,Stephanie Allen,8629,Humira,Segment 3,Tier 4,2L,Medicaid,Retail,Virginia_North,Virginia,West,US,365,N,Continuing,Humira,TNF,,
PR6M,,118,10147,Kevin Hall,2685,Helix,Segment 2,Tier 2,2L,Commercial,Online,California_South,California,West,US,395,N,New,ILUMYA,IL-23,,
PR6M,,200,10052,Victoria Wells,5893,Apollo,Segment 2,Tier 2,3L+,Medicare,Retail,Louisiana_NewOrleans,Louisiana,East,US,334,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,194,10075,Vanessa Richardson,1064,Zenith,Segment 1,Tier 2,1L,Medicaid,Hospital,Florida_East,Florida,East,US,446,Y,Continuing,Tremfya,IL-23,,
PR6M,,88,10010,Zoey Hamilton,3747,Athena,Segment 2,Tier 3,1L,Private,Online,Ohio_Cleveland,Ohio,East,US,136,N,Continuing,Humira,TNF,,
PR6M,,359,10133,Andrew Reid,8806,Orion,Segment 1,Tier 1,2L,Private,Hospital,Illinois_Central,Illinois,West,US,382,N,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,381,10048,Nicholas Grant,5893,Apollo,Segment 1,Tier 1,3L+,Commercial,Hospital,Michigan_Detroit,Michigan,North,US,568,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
PR6M,,261,10005,Ryan Nelson,3747,Athena,Segment 2,Tier 4,1L,Commercial,Retail,Missouri_StLouis,Missouri,East,US,323,Y,Continuing,ILUMYA,IL-23,,
PR6M,,84,10091,Christopher Graham,2585,Nova,Segment 4,Tier 2,1L,Commercial,Online,Pennsylvania_West,Pennsylvania,South,US,111,Y,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,162,10098,Noah Kelly,2585,Nova,Segment 3,Tier 3,2L,Private,Retail,Georgia_Atlanta,Georgia,South,US,244,Y,Continuing,Humira,TNF,,
PR6M,,142,10002,Amanda White,3747,Athena,Segment 2,Tier 4,2L,Private,Online,Illinois_Central,Illinois,North,US,278,N,New,Humira,TNF,,
PR6M,,246,10006,Victoria Baker,3747,Athena,Segment 4,Tier 1,2L,Commercial,Hospital,Colorado_Denver,Colorado,West,US,530,Y,Continuing,Humira,TNF,,
PR6M,,285,10138,Isaac Fisher,2685,Helix,Segment 1,Tier 4,3L+,Medicare,Hospital,Michigan_Detroit,Michigan,South,US,337,Y,New,Skyrizi,IL-23,,
PR6M,,91,10142,Bella Rose,2685,Helix,Segment 2,Tier 3,1L,Private,Retail,Pennsylvania_East,Pennsylvania,South,US,274,N,New,Humira,TNF,,
PR6M,,398,10082,David Ford,1064,Zenith,Segment 3,Tier 4,1L,Private,Retail,Illinois_Central,Illinois,South,US,593,N,New,Tremfya,IL-23,,
PR6M,,127,10052,Victoria Wells,5893,Apollo,Segment 4,Tier 2,1L,Medicare,Hospital,Arizona_Phoenix,Arizona,North,US,326,N,New,Tremfya,IL-23,,
PR6M,,151,10095,Jack Freeman,2585,Nova,Segment 2,Tier 1,1L,Medicare,Online,Florida_East,Florida,South,US,223,Y,New,Cosentyx,IL-17A,,
PR6M,,336,10104,Caleb Owens,2585,Nova,Segment 2,Tier 2,1L,Medicaid,Retail,Virginia_South,Virginia,West,US,440,Y,New,Stelara,IL-12/23,,
PR6M,,274,10137,Hailey Jenkins,2685,Helix,Segment 2,Tier 1,1L,Medicaid,Online,Oregon_Portland,Oregon,West,US,533,Y,New,Cosentyx,IL-17A,,
PR6M,,58,10096,Christopher Miller,2585,Nova,Segment 3,Tier 2,3L+,Commercial,Online,Texas_South,Texas,North,US,137,Y,Continuing,Cosentyx,IL-17A,,
PR6M,,313,10086,Sophia Garcia,1064,Zenith,Segment 2,Tier 2,2L,Medicaid,Hospital,Colorado_Denver,Colorado,South,US,557,Y,New,Skyrizi,IL-23,,
PR6M,,229,10147,Kevin Hall,2685,Helix,Segment 1,Tier 1,2L,Commercial,Retail,Minnesota_TwinCities,Minnesota,North,US,341,Y,Continuing,Stelara,IL-12/23,,
PR6M,,230,10171,Isabella Robinson,7184,Vertex,Segment 3,Tier 3,1L,Private,Hospital,Pennsylvania_East,Pennsylvania,West,US,379,Y,New,Skyrizi,IL-23,,
PR6M,,135,10041,Leah Chapman,8629,Humira,Segment 1,Tier 1,2L,Medicare,Retail,Alabama_Birmingham,Alabama,West,US,357,N,New,Humira,TNF,,
PR6M,,384,10024,Sarah Rice,8629,Humira,Segment 1,Tier 2,1L,Medicaid,Hospital,Florida_West,Florida,South,US,466,N,New,ILUMYA,IL-23,,
PR6M,,425,10050,Isabella Carroll,5893,Apollo,Segment 2,Tier 4,1L,Private,Retail,Ohio_Cleveland,Ohio,East,US,678,Y,New,ILUMYA,IL-23,,
PR6M,,91,10134,Adrian Stone,8806,Orion,Segment 2,Tier 2,2L,Medicaid,Online,Washington_State,Washington,East,US,328,Y,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,105,10110,Aria Bryant,8806,Orion,Segment 4,Tier 2,3L+,Medicare,Hospital,Pennsylvania_West,Pennsylvania,North,US,178,N,New,Skyrizi,IL-23,,
PR6M,,154,10102,Hannah Turner,2585,Nova,Segment 3,Tier 2,1L,Medicare,Online,Ohio_Cleveland,Ohio,North,US,332,N,Continuing,Humira,TNF,,
PR6M,,150,10004,Andrew Harris,3747,Athena,Segment 3,Tier 4,2L,Medicaid,Hospital,Texas_North,Texas,East,US,447,Y,Continuing,Tremfya,IL-23,,
PR6M,,219,10015,Megan Lewis,3747,Athena,Segment 1,Tier 4,2L,Medicare,Hospital,Ohio_Cleveland,Ohio,West,US,356,Y,New,BIMZLEX,IL-17A & IL-17F,,
PR6M,,275,10150,Daniel Alexander,2685,Helix,Segment 1,Tier 4,2L,Private,Hospital,Pennsylvania_West,Pennsylvania,West,US,451,Y,New,ILUMYA,IL-23,,
PR6M,,62,10168,Jack Ramirez,7184,Vertex,Segment 2,Tier 4,3L+,Private,Retail,Pennsylvania_West,Pennsylvania,North,US,335,Y,New,Tremfya,IL-23,,
PR6M,,288,10062,Madison Bennett,5893,Apollo,Segment 2,Tier 2,2L,Private,Hospital,California_South,California,East,US,397,N,New,Stelara,IL-12/23,,
PR6M,,407,10147,Kevin Hall,2685,Helix,Segment 3,Tier 2,3L+,Private,Online,Virginia_North,Virginia,North,US,677,Y,Continuing,Tremfya,IL-23,,
PR6M,,261,10147,Kevin Hall,2685,Helix,Segment 3,Tier 2,2L,Private,Retail,Ohio_Cleveland,Ohio,North,US,529,N,Continuing,Skyrizi,IL-23,,
PR6M,,454,10143,Patrick Stewart,2685,Helix,Segment 3,Tier 3,2L,Private,Hospital,Illinois_Central,Illinois,North,US,586,Y,New,Skyrizi,IL-23,,
PR6M,,463,10127,Aaron Evans,8806,Orion,Segment 3,Tier 3,2L,Medicaid,Online,Georgia_Atlanta,Georgia,South,US,735,N,New,Stelara,IL-12/23,,
PR6M,,198,10082,David Ford,1064,Zenith,Segment 2,Tier 4,1L,Medicare,Hospital,Pennsylvania_West,Pennsylvania,South,US,436,N,Continuing,ILUMYA,IL-23,,
PR6M,,475,10151,Benjamin Long,2685,Helix,Segment 3,Tier 1,2L,Private,Hospital,NewYork_Metro,NewYork,North,US,734,N,Continuing,Stelara,IL-12/23,,
PR6M,,232,10172,Chloe Rhodes,7184,Vertex,Segment 4,Tier 1,3L+,Private,Hospital,Georgia_Atlanta,Georgia,East,US,261,Y,Continuing,Skyrizi,IL-23,,
